DATETIME,Model,Accuracy,Feature function,Normalization,Feature function config,Feature function training time,Model config,Model training time
04-02-2018_19-17-54,logistic_reg,45.200000000000003,mfcc,False,"{'do_dct': True, 'fs': 16000, 'frate': 80, 'wlen': 0.025, 'upperf': 8000, 'ncep': 13, 'nfilt': 26, 'lowerf': 0, 'nfft': 512, 'alpha': 0.97, 'do_deltasdeltas': True, 'do_deltas': True, 'compression': 'log'}",45.59482717514038,"{'warm_start': False, 'C': 1.5, 'n_jobs': 1, 'verbose': 1, 'intercept_scaling': 1, 'fit_intercept': True, 'max_iter': 100, 'penalty': 'l2', 'multi_class': 'ovr', 'random_state': 777, 'dual': False, 'tol': 0.0001, 'solver': 'liblinear', 'class_weight': None}",125.48494601249695
04-02-2018_19-21-29,neural_net,76.200000000000003,mfcc,False,"{'do_dct': True, 'fs': 16000, 'frate': 80, 'wlen': 0.025, 'upperf': 8000, 'ncep': 13, 'nfilt': 26, 'lowerf': 0, 'nfft': 512, 'alpha': 0.97, 'do_deltasdeltas': True, 'do_deltas': True, 'compression': 'log'}",45.59482717514038,"{'beta_1': 0.9, 'warm_start': False, 'beta_2': 0.999, 'shuffle': True, 'verbose': True, 'nesterovs_momentum': True, 'hidden_layer_sizes': (500,), 'epsilon': 1e-08, 'activation': 'relu', 'max_iter': 200, 'batch_size': 'auto', 'power_t': 0.5, 'random_state': 777, 'learning_rate_init': 0.001, 'tol': 0.0001, 'validation_fraction': 0.2, 'alpha': 0.0001, 'solver': 'adam', 'momentum': 0.9, 'learning_rate': 'adaptive', 'early_stopping': False}",214.9301540851593
